name,team,pos,wk,opp,TGTS,REC,PCT,YDS,TD,LNG,Y/T,Y/R,ATT,YDS,AVG,TD,FUM,LST,FPTS/G,FPTS
 Ray-Ray McCloud IIIF • 35 - 7 vs. TB,SF,WR,14,TB,1,1,100,11,0,11,11,11,3,7,2.3,0,0,0,2.8,2.8
 Jamal AgnewF • 10 - 38 @ LAC,JAX,WR,3,LAC,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
 Shi SmithF • 25 - 15 vs. ATL,CAR,WR,10,ATL,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
 Steven SimsF • 20 - 10 vs. NO,PIT,WR,10,NO,2,1,50,15,0,15,7.5,15,2,2,1,0,0,0,2.7,2.7
 Dante PettisF • 30 - 31 vs. DET,CHI,WR,10,DET,1,1,100,9,0,9,9,9,1,8,8,0,0,0,2.7,2.7
 Jeff SmithF • 30 - 31 @ CLE,NYJ,WR,2,CLE,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
 Marvin Jones Jr.F • 40 - 14 @ DET,JAX,WR,13,DET,4,1,25,17,0,17,4.2,17,0,0,0,0,0,0,2.7,2.7
 Marquise GoodwinF • 23 - 27 @ LAR,SEA,WR,13,LAR,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
 Kendrick BourneF • 15 - 38 @ CLE,NE,WR,6,CLE,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
 Corey DavisF • 11 - 6 @ MIA,NYJ,WR,18,MIA,3,1,33.3,17,0,17,5.7,17,0,0,0,0,0,0,2.7,2.7
 Brandon PowellF/OT • 19 - 16 @ SEA,LAR,WR,18,SEA,3,1,33.3,2,0,2,0.7,2,1,15,15,0,0,0,2.7,2.7
 Cam SimsF • 10 - 23 @ HOU,WAS,WR,11,HOU,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
 Juwann WinfreeF • 23 - 7 @ MIN,GB,WR,1,MIN,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
 Shi SmithF • 37 - 23 vs. DET,CAR,WR,16,DET,2,1,50,17,0,17,8.5,17,0,0,0,0,1,0,2.7,2.7
 Dyami BrownF • 19 - 13 vs. ATL,WAS,WR,12,ATL,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
 Demarcus RobinsonF • 28 - 27 @ JAX,BAL,WR,12,JAX,4,1,25,17,0,17,4.2,17,0,0,0,0,0,0,2.7,2.7
 Chosen AndersonF • 24 - 25 vs. LAC,ARI,WR,12,LAC,3,1,33.3,17,0,17,5.7,17,0,0,0,0,0,0,2.7,2.7
 Allen Robinson IIF • 24 - 9 @ SF,LAR,WR,4,SF,6,2,33.3,7,0,5,1.2,3.5,0,0,0,0,0,0,2.7,2.7
 A.J. GreenF • 19 - 9 @ SEA,ARI,WR,6,SEA,4,2,50,7,0,5,1.8,3.5,0,0,0,0,0,0,2.7,2.7
 Tyquan ThorntonF • 29 - 0 vs. DET,NE,WR,5,DET,3,2,66.7,7,0,5,2.3,3.5,0,0,0,0,0,0,2.7,2.7
 Chris MooreF • 30 - 15 @ MIA,HOU,WR,12,MIA,3,2,66.7,7,0,4,2.3,3.5,0,0,0,0,0,0,2.7,2.7
 Braylon SandersF • 27 - 31 @ DET,MIA,WR,8,DET,2,2,100,17,0,13,8.5,8.5,0,0,0,0,1,1,2.7,2.7
 N'Keal HarryF • 41 - 10 @ DET,CHI,WR,17,DET,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
 Cam SimsF • 10 - 24 vs. CLE,WAS,WR,17,CLE,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
 Adam ThielenF • 41 - 17 @ GB,MIN,WR,17,GB,4,1,25,16,0,16,4,16,0,0,0,0,0,0,2.6,2.6
 Dee EskridgeF • 45 - 48 @ DET,SEA,WR,4,DET,1,1,100,10,0,10,10,10,1,6,6,0,0,0,2.6,2.6
 Ray-Ray McCloud IIIF • 27 - 7 vs. SEA,SF,WR,2,SEA,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
 Jamison CrowderF • 41 - 7 vs. TEN,BUF,WR,2,TEN,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
 Josh ReynoldsF • 16 - 20 @ GB,DET,WR,18,GB,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
 Tom KennedyF • 15 - 9 vs. GB,DET,WR,9,GB,4,1,25,16,0,16,4,16,0,0,0,0,0,0,2.6,2.6
 DeSean JacksonF • 13 - 27 @ NO,BAL,WR,9,NO,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
 Jahan DotsonF • 10 - 23 @ HOU,WAS,WR,11,HOU,2,1,50,13,0,13,6.5,13,1,3,3,0,0,0,2.6,2.6
 Mack HollinsF • 24 - 19 @ LAC,LV,WR,1,LAC,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
 Ray-Ray McCloud IIIF • 13 - 21 @ SEA,SF,WR,15,SEA,3,1,33.3,16,0,16,5.3,16,0,0,0,0,0,0,2.6,2.6
 Deven ThompkinsF • 23 - 34 vs. CIN,TB,WR,15,CIN,1,1,100,7,0,7,7,7,1,9,9,0,0,0,2.6,2.6
 Trenton IrwinF • 16 - 20 @ TEN,CIN,WR,12,TEN,4,1,25,16,0,16,4,16,0,0,0,0,0,0,2.6,2.6
 Kalif RaymondF • 40 - 14 vs. JAX,DET,WR,13,JAX,2,2,100,12,0,7,6,6,1,-6,-6,0,0,0,2.6,2.6
 Curtis SamuelF • 7 - 12 @ CHI,WAS,WR,6,CHI,5,2,40,6,0,3,1.2,3,0,0,0,0,0,0,2.6,2.6
 Scotty MillerF • 21 - 3 @ CAR,TB,WR,7,CAR,2,2,100,6,0,4,3,3,0,0,0,0,0,0,2.6,2.6
 Brandon PowellF • 26 - 10 @ KC,LAR,WR,12,KC,2,2,100,6,0,5,3,3,0,0,0,0,0,0,2.6,2.6
 DeAndre CarterF • 24 - 34 @ HOU,LAC,WR,4,HOU,3,2,66.7,16,0,14,5.3,8,0,0,0,0,1,1,2.6,2.6
 Phillip DorsettF • 23 - 20 @ CHI,HOU,WR,3,CHI,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
 DJ MooreF • 22 - 14 vs. NO,CAR,WR,3,NO,6,1,16.7,2,0,2,0.3,2,2,13,6.5,0,0,0,2.5,2.5
 Penny HartF • 23 - 27 vs. ATL,SEA,WR,3,ATL,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
 Dyami BrownF • 21 - 32 @ PHI,WAS,WR,10,PHI,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
 Justin JeffersonF • 41 - 17 @ GB,MIN,WR,17,GB,5,1,20,15,0,15,3,15,0,0,0,0,0,0,2.5,2.5
 Kendrick BourneF • 10 - 24 vs. BUF,NE,WR,13,BUF,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
 Michael BandyF • 27 - 20 @ LV,LAC,WR,13,LV,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
 Justin WatsonF • 27 - 24 @ CIN,KC,WR,13,CIN,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
 Michael Woods II OF • 15 - 38 vs. NE,CLE,WR,6,NE,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
 Frank DarbyF • 30 - 17 vs. TB,ATL,WR,18,TB,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
 Michael Woods II OF • 28 - 14 @ PIT,CLE,WR,18,PIT,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
 Jalen NailorF • 3 - 40 vs. DAL,MIN,WR,11,DAL,3,1,33.3,15,0,15,5,15,0,0,0,0,0,0,2.5,2.5
 Mike WilliamsF • 27 - 30 vs. KC,LAC,WR,11,KC,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
 Damiere ByrdF • 17 - 9 @ BAL,ATL,WR,16,BAL,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
 Corey DavisF • 20 - 12 @ BUF,NYJ,WR,14,BUF,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
 Marquez CallawayF • 39 - 32 vs. SEA,NO,WR,5,SEA,3,2,66.7,5,0,4,1.7,2.5,0,0,0,0,0,0,2.5,2.5
 Ben SkowronekF • 26 - 10 @ KC,LAR,WR,12,KC,4,2,50,5,0,5,1.2,2.5,0,0,0,0,0,0,2.5,2.5
 Chosen AndersonF • 22 - 14 vs. NO,CAR,WR,3,NO,4,1,25,14,0,14,3.5,14,0,0,0,0,0,0,2.4,2.4
 Jahan DotsonF • 21 - 32 @ PHI,WAS,WR,10,PHI,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
 Dante PettisF • 19 - 28 vs. GB,CHI,WR,13,GB,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
 DeAndre CarterF • 27 - 20 @ LV,LAC,WR,13,LV,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
 Devin DuvernayF • 24 - 20 @ NYG,BAL,WR,6,NYG,5,1,20,14,0,14,2.8,14,0,0,0,0,0,0,2.4,2.4
 Amari RodgersF • 10 - 27 vs. NYJ,GB,WR,6,NYJ,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
 Keith KirkwoodF • 26 - 30 vs. CIN,NO,WR,6,CIN,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
 Khalil ShakirF • 20 - 24 @ KC,BUF,WR,6,KC,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
 Jalen ReagorF • 3 - 40 vs. DAL,MIN,WR,11,DAL,1,1,100,14,0,14,14,14,0,0,0,0,1,0,2.4,2.4
 Braxton BerriosF • 17 - 20 vs. DET,NYJ,WR,15,DET,6,1,16.7,14,0,14,2.3,14,0,0,0,0,1,0,2.4,2.4
 Hunter RenfrowF • 30 - 24 vs. NE,LV,WR,15,NE,3,1,33.3,14,0,14,4.7,14,0,0,0,0,0,0,2.4,2.4
 Kendall HintonF • 9 - 16 vs. NYJ,DEN,WR,7,NYJ,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
 N'Keal HarryF • 14 - 33 @ NE,CHI,WR,7,NE,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
 Darius SlaytonF • 38 - 10 vs. IND,NYG,WR,17,IND,3,2,66.7,14,0,9,4.7,7,0,0,0,0,1,1,2.4,2.4
 Amari RodgersF • 23 - 21 @ WAS,GB,WR,7,WAS,3,2,66.7,14,0,11,4.7,7,0,0,0,0,2,1,2.4,2.4
 Jamal AgnewF • 40 - 14 @ DET,JAX,WR,13,DET,1,0,0,0,0,0,0,0,1,3,3,0,0,0,2.3,2.3
 Kadarius ToneyF • 20 - 21 @ TEN,NYG,WR,1,TEN,0,0,0,0,0,0,0,0,2,23,11.5,0,0,0,2.3,2.3
 Chosen AndersonF • 20 - 19 @ ATL,ARI,WR,17,ATL,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
 Tee HigginsQ1 6:12 • 7 - 3 vs. BUF,CIN,WR,17,BUF,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
 Jalen NailorF • 25 - 28 @ NO,MIN,WR,4,NO,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
 Gabe DavisF • 20 - 23 @ BAL,BUF,WR,4,BAL,3,1,33.3,13,0,13,4.3,13,0,0,0,0,0,0,2.3,2.3
 Nick Westbrook-IkhineF • 41 - 7 @ BUF,TEN,WR,2,BUF,4,1,25,13,0,13,3.2,13,0,0,0,0,0,0,2.3,2.3
 David BellF • 15 - 38 vs. NE,CLE,WR,6,NE,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
 Tyquan ThorntonF • 35 - 23 @ BUF,NE,WR,18,BUF,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
 KhaDarel HodgeF • 27 - 24 vs. CHI,ATL,WR,11,CHI,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
 Tom KennedyF • 18 - 31 @ NYG,DET,WR,11,NYG,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
 Brandon PowellF • 10 - 31 vs. BUF,LAR,WR,1,BUF,1,1,100,10,0,10,10,10,1,3,3,0,0,0,2.3,2.3
 Robert WoodsF • 20 - 21 vs. NYG,TEN,WR,1,NYG,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
 Nick Westbrook-IkhineF • 20 - 21 vs. NYG,TEN,WR,1,NYG,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
 Courtland SuttonF • 17 - 21 @ JAX,DEN,WR,8,JAX,4,1,25,13,0,13,3.2,13,0,0,0,0,0,0,2.3,2.3
 Tyquan ThorntonF • 17 - 22 @ NYJ,NE,WR,8,NYJ,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
 Dante PettisF • 20 - 25 vs. PHI,CHI,WR,15,PHI,4,1,25,13,0,13,3.2,13,0,0,0,0,0,0,2.3,2.3
 Denzel MimsF • 17 - 20 vs. DET,NYJ,WR,15,DET,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
 K.J. OsbornF • 33 - 26 vs. NE,MIN,WR,12,NE,2,1,50,8,0,8,4,8,1,5,5,0,0,0,2.3,2.3
 Braxton BerriosF • 31 - 10 vs. CHI,NYJ,WR,12,CHI,1,1,100,4,0,4,4,4,2,9,4.5,0,0,0,2.3,2.3
 Braxton BerriosF • 30 - 31 @ CLE,NYJ,WR,2,CLE,0,0,0,0,0,0,0,0,2,22,11,0,0,0,2.2,2.2
 Dax MilneF • 8 - 24 vs. PHI,WAS,WR,3,PHI,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Keelan ColeF • 24 - 22 @ TEN,LV,WR,3,TEN,4,1,25,12,0,12,3,12,0,0,0,0,0,0,2.2,2.2
 Simi FehokoF • 16 - 23 @ NYG,DAL,WR,3,NYG,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Rashid ShaheedF • 20 - 10 @ PIT,NO,WR,10,PIT,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Byron PringleF • 30 - 31 vs. DET,CHI,WR,10,DET,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
 Justin WatsonF • 27 - 17 vs. JAX,KC,WR,10,JAX,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Damiere ByrdF • 20 - 19 vs. ARI,ATL,WR,17,ARI,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
 Jerry JeudyF • 16 - 9 vs. HOU,DEN,WR,2,HOU,3,1,33.3,11,0,11,3.7,11,1,1,1,0,0,0,2.2,2.2
 Damiere ByrdF • 16 - 19 vs. PIT,ATL,WR,13,PIT,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Trenton IrwinF • 27 - 24 vs. KC,CIN,WR,13,KC,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Tylan WallaceF • 27 - 16 @ CIN,BAL,WR,18,CIN,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Trenton IrwinF • 27 - 16 vs. BAL,CIN,WR,18,BAL,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
 Cam SimsF • 17 - 20 vs. MIN,WAS,WR,9,MIN,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Dante PettisF • 32 - 35 vs. MIA,CHI,WR,9,MIA,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Denzel MimsF • 20 - 17 vs. BUF,NYJ,WR,9,BUF,4,1,25,12,0,12,3,12,0,0,0,0,0,0,2.2,2.2
 Marquez Valdes-ScantlingF/OT • 20 - 17 vs. TEN,KC,WR,9,TEN,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Demarcus RobinsonF • 13 - 27 @ NO,BAL,WR,9,NO,4,1,25,12,0,12,3,12,0,0,0,0,0,0,2.2,2.2
 Allen Robinson IIF • 10 - 31 vs. BUF,LAR,WR,1,BUF,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
 Jamal AgnewF • 28 - 22 @ WAS,JAX,WR,1,WAS,1,1,100,6,0,6,6,6,1,6,6,0,0,0,2.2,2.2
 Shi SmithF • 24 - 26 vs. CLE,CAR,WR,1,CLE,3,1,33.3,12,0,12,4,12,0,0,0,0,0,0,2.2,2.2
 Christian WatsonF • 27 - 17 @ BUF,GB,WR,8,BUF,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Cam SimsF • 23 - 21 vs. GB,WAS,WR,7,GB,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
 DK MetcalfF • 23 - 37 @ LAC,SEA,WR,7,LAC,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
 Dante PettisF • 31 - 10 @ NYJ,CHI,WR,12,NYJ,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
 Ray-Ray McCloud IIIF • 13 - 0 vs. NO,SF,WR,12,NO,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
 Greg DortchF • 34 - 26 @ MIN,ARI,WR,8,MIN,3,2,66.7,12,0,8,4,6,0,0,0,0,1,1,2.2,2.2
 Byron PringleF • 23 - 20 vs. HOU,CHI,WR,3,HOU,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
 Andy IsabellaF • 12 - 20 vs. LAR,ARI,WR,3,LAR,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
 Ray-Ray McCloud IIIF • 11 - 10 @ DEN,SF,WR,3,DEN,1,1,100,11,0,11,11,11,0,0,0,0,1,0,2.1,2.1
 Christian WatsonF • 41 - 17 vs. MIN,GB,WR,17,MIN,5,1,20,11,0,11,2.2,11,0,0,0,0,0,0,2.1,2.1
 Darius SlaytonF • 20 - 12 vs. CHI,NYG,WR,4,CHI,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
 Lil'Jordan HumphreyF • 14 - 17 @ PIT,NE,WR,2,PIT,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
 Kendall HintonF • 10 - 9 @ BAL,DEN,WR,13,BAL,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
 Russell GageF • 17 - 16 vs. NO,TB,WR,13,NO,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
 Elijah MooreF • 11 - 6 @ MIA,NYJ,WR,18,MIA,1,1,100,11,0,15,11,11,0,0,0,0,1,0,2.1,2.1
 Breshad PerrimanF • 22 - 27 vs. BAL,TB,WR,8,BAL,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
 Ray-Ray McCloud IIIF • 14 - 31 @ LAR,SF,WR,8,LAR,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
 Zay JonesF • 3 - 19 @ NYJ,JAX,WR,16,NYJ,4,1,25,14,0,14,3.5,14,1,-3,-3,0,0,0,2.1,2.1
 Freddie SwainF • 51 - 14 @ LAR,DEN,WR,16,LAR,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
 Christian KirkF • 6 - 13 vs. HOU,JAX,WR,5,HOU,3,1,33.3,11,0,6,3.7,11,0,0,0,0,0,0,2.1,2.1
 Jeff SmithF • 40 - 17 vs. MIA,NYJ,WR,5,MIA,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
 Elijah MooreF • 40 - 17 vs. MIA,NYJ,WR,5,MIA,4,1,25,11,0,11,2.8,11,0,0,0,0,0,0,2.1,2.1
 Miles BoykinF • 38 - 3 @ BUF,PIT,WR,5,BUF,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
 Denzel MimsF • 31 - 10 vs. CHI,NYJ,WR,12,CHI,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
 Keelan ColeF • 17 - 16 @ LAR,LV,WR,14,LAR,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
 DJ TurnerF • 38 - 20 vs. HOU,LV,WR,7,HOU,0,0,0,0,0,0,0,0,3,20,6.7,0,1,0,2,2
 Donovan Peoples-JonesF • 29 - 17 vs. PIT,CLE,WR,3,PIT,3,1,33.3,10,0,10,3.3,10,0,0,0,0,0,0,2,2
 Zach PascalF • 21 - 32 vs. WAS,PHI,WR,10,WAS,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
 Khalil ShakirF • 10 - 24 @ NE,BUF,WR,13,NE,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
 Noah BrownF • 26 - 17 @ PHI,DAL,WR,6,PHI,3,1,33.3,10,0,10,3.3,10,0,0,0,0,0,0,2,2
 DJ MooreF • 7 - 10 @ NO,CAR,WR,18,NO,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,2,2
 Jauan JenningsF • 38 - 13 vs. ARI,SF,WR,18,ARI,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
 Noah BrownF • 26 - 6 @ WAS,DAL,WR,18,WAS,6,1,16.7,10,0,10,1.7,10,0,0,0,0,0,0,2,2
 Michael GallupF • 26 - 6 @ WAS,DAL,WR,18,WAS,6,1,16.7,10,0,10,1.7,10,0,0,0,0,0,0,2,2
 Kevin WhiteF • 13 - 27 vs. BAL,NO,WR,9,BAL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
 Andy IsabellaF • 21 - 44 vs. KC,ARI,WR,1,KC,3,1,33.3,10,0,10,3.3,10,0,0,0,0,0,0,2,2
 Marquez CallawayF • 24 - 0 vs. LV,NO,WR,8,LV,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
 Ben SkowronekF • 14 - 31 vs. SF,LAR,WR,8,SF,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
 DeSean JacksonF • 17 - 9 vs. ATL,BAL,WR,16,ATL,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
 KJ HamlerF/OT • 9 - 12 vs. IND,DEN,WR,5,IND,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
 Tre'Quan SmithF • 39 - 32 vs. SEA,NO,WR,5,SEA,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,2,2
 Bryan EdwardsF • 21 - 15 @ TB,ATL,WR,5,TB,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
 Justin WatsonF • 30 - 29 vs. LV,KC,WR,5,LV,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
 Danny GrayF • 35 - 7 vs. TB,SF,WR,14,TB,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
 Keke CouteeF • 20 - 25 @ LV,IND,WR,10,LV,1,1,100,20,0,20,20,20,0,0,0,0,1,1,2,2
 Kadarius ToneyF • 19 - 16 vs. CAR,NYG,WR,2,CAR,3,2,66.7,0,0,2,0,0,0,0,0,0,0,0,2,2
 Montrell WashingtonF • 16 - 9 vs. HOU,DEN,WR,2,HOU,1,0,0,0,0,0,0,0,1,19,19,0,0,0,1.9,1.9
 Steven SimsF • 16 - 19 @ ATL,PIT,WR,13,ATL,2,0,0,0,0,0,0,0,3,19,6.3,0,1,0,1.9,1.9
 Jamison CrowderF • 21 - 19 @ MIA,BUF,WR,3,MIA,3,1,33.3,9,0,9,3,9,0,0,0,0,1,0,1.9,1.9
 KaVontae TurpinF/OT • 31 - 28 @ GB,DAL,WR,10,GB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
 Brandon PowellF • 31 - 10 @ LAC,LAR,WR,17,LAC,2,1,50,3,0,3,1.5,3,1,6,6,0,0,0,1.9,1.9
 DeSean JacksonF • 13 - 16 vs. PIT,BAL,WR,17,PIT,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
 Demarcus RobinsonF • 13 - 16 vs. PIT,BAL,WR,17,PIT,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
 Amari CooperF • 23 - 20 @ ATL,CLE,WR,4,ATL,4,1,25,9,0,9,2.2,9,0,0,0,0,0,0,1.9,1.9
 Lil'Jordan HumphreyF/OT • 27 - 24 @ GB,NE,WR,4,GB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
 Deonte HartyF • 10 - 20 vs. TB,NO,WR,2,TB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
 Tylan WallaceF • 38 - 42 vs. MIA,BAL,WR,2,MIA,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
 Jaylen WaddleF • 33 - 17 @ SF,MIA,WR,13,SF,5,1,20,9,0,9,1.8,9,0,0,0,0,0,0,1.9,1.9
 Breshad PerrimanF • 30 - 17 @ ATL,TB,WR,18,ATL,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
 Laviska Shenault Jr.F • 7 - 10 @ NO,CAR,WR,18,NO,1,1,100,8,0,8,8,8,1,1,1,0,0,0,1.9,1.9
 Sammy WatkinsF • 15 - 9 @ DET,GB,WR,9,DET,5,1,20,9,0,9,1.8,9,0,0,0,0,0,0,1.9,1.9
 Zach PascalF • 16 - 17 @ IND,PHI,WR,11,IND,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
 DeVante ParkerF • 20 - 7 @ MIA,NE,WR,1,MIA,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
 Cole BeasleyF • 32 - 29 vs. MIA,BUF,WR,15,MIA,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
 Freddie SwainF • 24 - 15 vs. ARI,DEN,WR,15,ARI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
 Drake LondonF • 35 - 17 @ CIN,ATL,WR,7,CIN,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
 Cole BeasleyF • 13 - 35 @ CHI,BUF,WR,16,CHI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
 Corey DavisF • 31 - 10 vs. CHI,NYJ,WR,12,CHI,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
 Jalen VirgilF • 28 - 34 vs. KC,DEN,WR,14,KC,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
 James Proche IIF • 10 - 9 vs. DEN,BAL,WR,13,DEN,2,2,100,9,0,7,4.5,4.5,0,0,0,0,0,0,1.9,1.9
 Chase ClaypoolF • 30 - 31 vs. DET,CHI,WR,10,DET,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 Austin TrammellF • 23 - 27 vs. SEA,LAR,WR,13,SEA,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 David Sills VF • 24 - 20 vs. BAL,NYG,WR,6,BAL,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
 Randall CobbF • 10 - 27 vs. NYJ,GB,WR,6,NYJ,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
 Garrett WilsonF • 10 - 27 @ GB,NYJ,WR,6,GB,5,1,20,8,0,8,1.6,8,0,0,0,0,0,0,1.8,1.8
