Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
894,Tommy Tremble,CAR,TE,12,MIA,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
894,Ian Thomas,CAR,TE,16,TB,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Jonnu Smith,NE,TE,3,NO,6,1,16.7,4,0,4,0.7,4,0,0,0,0,0,0,1.4,1.4
894,Josiah Deguara,GB,TE,3,SF,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,John Bates,WAS,TE,8,DEN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Evan Engram,NYG,TE,18,WAS,5,1,20,4,0,4,0.8,4,0,0,0,0,0,0,1.4,1.4
894,Ryan Griffin,NYJ,TE,5,ATL,2,1,50,4,0,4,2,4,0,0,0,0,1,0,1.4,1.4
894,Charlie Woerner,SF,TE,5,ARI,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Blake Bell,KC,TE,5,BUF,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Jack Doyle,IND,TE,5,BAL,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Tre' McKitty,LAC,TE,15,KC,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Durham Smythe,MIA,TE,15,NYJ,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Adam Trautman,NO,TE,15,TB,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
894,Dalton Schultz,DAL,TE,14,WAS,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
894,Josiah Deguara,GB,TE,6,CHI,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Austin Hooper,CLE,TE,6,ARI,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
894,Noah Gray,KC,TE,7,TEN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
914,Tommy Tremble,CAR,TE,10,ARI,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
914,Foster Moreau,LV,TE,12,DAL,5,1,20,3,0,3,0.6,3,0,0,0,0,0,0,1.3,1.3
914,Tyler Higbee,LAR,TE,12,GB,5,1,20,3,0,3,0.6,3,0,0,0,0,0,0,1.3,1.3
914,Demetrius Harris,ARI,TE,16,IND,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
914,Tommy Hudson,TEN,TE,3,IND,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
914,Luke Farrell,JAX,TE,8,SEA,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
914,Drew Sample,CIN,TE,11,LV,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
914,Will Dissly,SEA,TE,15,LAR,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
914,Adam Trautman,NO,TE,4,NYG,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
914,Kylen Granson,IND,TE,4,MIA,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
914,Harrison Bryant,CLE,TE,4,MIN,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
914,Eric Saubert,DEN,TE,7,CLE,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
914,Gerald Everett,SEA,TE,2,TEN,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
927,Anthony Firkser,TEN,TE,10,NO,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
927,Brock Wright,DET,TE,10,PIT,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
927,Kendall Blanton,LAR,TE,10,SF,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
927,Gerald Everett,SEA,TE,8,JAX,2,1,50,7,0,7,3.5,7,1,-5,-5,0,0,0,1.2,1.2
927,Geoff Swaim,TEN,TE,18,HOU,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
927,Sean McKeon,DAL,TE,11,KC,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
927,Drew Sample,CIN,TE,15,DEN,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
927,Josh Oliver,BAL,TE,6,LAC,1,1,100,2,0,2,2,2,0,0,0,0,1,0,1.2,1.2
927,Darren Fells,DET,TE,1,SF,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
936,Josh Oliver,BAL,TE,18,PIT,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
936,Colby Parkinson,SEA,TE,5,LAR,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
936,Tommy Sweeney,BUF,TE,5,KC,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
936,MyCole Pruitt,TEN,TE,15,PIT,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
936,Kevin Rader,PIT,TE,9,CHI,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
936,Stephen Anderson,LAC,TE,1,WAS,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
942,Zach Gentry,PIT,TE,17,CLE,2,1,50,0,0,0,0,0,0,0,0,0,0,0,1,1
942,Dallas Goedert,PHI,TE,12,NYG,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,1,1
942,Kylen Granson,IND,TE,8,TEN,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
942,Jack Doyle,IND,TE,15,NE,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
942,Darrell Daniels,ARI,TE,9,SF,2,1,50,0,0,0,0,0,0,0,0,0,0,0,1,1
942,Mo Alie-Cox,IND,TE,13,HOU,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
942,Deon Yelder,TB,TE,7,CHI,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
942,Cole Kmet,CHI,TE,2,CIN,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
950,Luke Farrell,JAX,TE,3,ARI,1,1,100,-1,0,-1,-1,-1,0,0,0,0,1,0,0.9,0.9
950,Daniel Helm,LV,TE,15,CLE,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
950,Marcedes Lewis,GB,TE,9,KC,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
950,Stephen Anderson,LAC,TE,6,BAL,2,1,50,-1,0,-1,-0.5,-1,0,0,0,0,0,0,0.9,0.9
954,Zach Gentry,PIT,TE,1,BUF,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
955,Jordan Akins,HOU,TE,4,BUF,1,1,100,4,0,4,4,4,1,3,3,0,1,1,0.7,0.7
956,Ricky Seals-Jones,WAS,TE,16,DAL,1,1,100,-4,0,-4,-4,-4,0,0,0,0,0,0,0.6,0.6
957,Jonnu Smith,NE,TE,18,MIA,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0.5,0.5
958,Blake Bell,KC,TE,10,LV,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
958,Blake Bell,KC,TE,15,LAC,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
958,Feleipe Franks,ATL,TE,4,WAS,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
958,Feleipe Franks,ATL,TE,9,NO,0,0,0,0,0,0,0,0,2,3,1.5,0,0,0,0.3,0.3
962,Taysom Hill,NO,TE,1,GB,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0.2,0.22
963,Eric Tomlinson,BAL,TE,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Josh Oliver,BAL,TE,10,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Cethan Carter,MIA,TE,10,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Mike Gesicki,MIA,TE,10,BAL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tommy Sweeney,BUF,TE,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Trevon Wesco,NYJ,TE,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kenny Yeboah,NYJ,TE,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Hayden Hurst,ATL,TE,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Feleipe Franks,ATL,TE,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Parker Hesse,ATL,TE,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jeremy Sprinkle,DAL,TE,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Garrett Griffin,NO,TE,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Chris Manhertz,JAX,TE,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Luke Farrell,JAX,TE,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Matt LaCosse,NE,TE,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Devin Asiasi,NE,TE,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,T.J. Hockenson,DET,TE,10,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Zach Gentry,PIT,TE,10,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Darren Fells,TB,TE,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,O.J. Howard,TB,TE,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Sammis Reyes,WAS,TE,10,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Demetrius Harris,ARI,TE,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Darrell Daniels,ARI,TE,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Ian Thomas,CAR,TE,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Giovanni Ricci,CAR,TE,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Stephen Anderson,LAC,TE,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tre' McKitty,LAC,TE,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Luke Stocker,MIN,TE,10,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Eric Saubert,DEN,TE,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Andrew Beck,DEN,TE,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tyree Jackson,PHI,TE,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Colby Parkinson,SEA,TE,10,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Daniel Helm,LV,TE,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Foster Moreau,LV,TE,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Ross Dwelley,SF,TE,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Charlie Woerner,SF,TE,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Adam Shaheen,MIA,TE,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Cethan Carter,MIA,TE,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,MyCole Pruitt,TEN,TE,17,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Chris Manhertz,JAX,TE,17,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kahale Warring,JAX,TE,17,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tyree Jackson,PHI,TE,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jack Stoll,PHI,TE,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Sammis Reyes,WAS,TE,17,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jack Doyle,IND,TE,17,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kylen Granson,IND,TE,17,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Daniel Helm,LV,TE,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Nick Bowers,LV,TE,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Eric Tomlinson,BAL,TE,17,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kendall Blanton,LAR,TE,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,O.J. Howard,TB,TE,17,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Lee Smith,ATL,TE,17,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Dawson Knox,BUF,TE,17,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jimmy Graham,CHI,TE,17,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kyle Rudolph,NYG,TE,17,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Chris Myarick,NYG,TE,17,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Drew Sample,CIN,TE,17,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Mitchell Wilcox,CIN,TE,17,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jordan Akins,HOU,TE,17,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Ross Dwelley,SF,TE,17,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Charlie Woerner,SF,TE,17,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Eric Saubert,DEN,TE,17,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Hunter Kampmoyer,LAC,TE,17,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Ross Travis,DET,TE,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jared Pinkney,DET,TE,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Giovanni Ricci,CAR,TE,17,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Stephen Sullivan,CAR,TE,17,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Adam Trautman,NO,TE,17,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Darrell Daniels,ARI,TE,17,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,David Wells,ARI,TE,17,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jeremy Sprinkle,DAL,TE,17,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Sean McKeon,DAL,TE,17,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Marcedes Lewis,GB,TE,17,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Dominique Dafney,GB,TE,17,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Luke Stocker,MIN,TE,17,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Chris Herndon,MIN,TE,17,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kevin Rader,PIT,TE,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jesse James,CHI,TE,12,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,J.P. Holtz,CHI,TE,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Brock Wright,DET,TE,12,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jeremy Sprinkle,DAL,TE,12,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Daniel Helm,LV,TE,12,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tommy Sweeney,BUF,TE,12,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Garrett Griffin,NO,TE,12,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Juwan Johnson,NO,TE,12,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,O.J. Howard,TB,TE,12,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Drew Sample,CIN,TE,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Ian Thomas,CAR,TE,12,MIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Giovanni Ricci,CAR,TE,12,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Cethan Carter,MIA,TE,12,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Hunter Long,MIA,TE,12,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Pharaoh Brown,HOU,TE,12,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Antony Auclair,HOU,TE,12,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Trevon Wesco,NYJ,TE,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kenny Yeboah,NYJ,TE,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tommy Hudson,TEN,TE,12,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tyree Jackson,PHI,TE,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jack Stoll,PHI,TE,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Lee Smith,ATL,TE,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Feleipe Franks,ATL,TE,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Andrew Beck,DEN,TE,12,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tre' McKitty,LAC,TE,12,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tyler Davis,GB,TE,12,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Dominique Dafney,GB,TE,12,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kendall Blanton,LAR,TE,12,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Brycen Hopkins,LAR,TE,12,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Luke Stocker,MIN,TE,12,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Chris Herndon,MIN,TE,12,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Ross Dwelley,SF,TE,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Austin Hooper,CLE,TE,12,BAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Eric Tomlinson,BAL,TE,12,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Colby Parkinson,SEA,TE,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Sammis Reyes,WAS,TE,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,MyCole Pruitt,TEN,TE,16,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Ross Dwelley,SF,TE,16,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Charlie Woerner,SF,TE,16,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,David Njoku,CLE,TE,16,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tyler Davis,GB,TE,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Dominique Dafney,GB,TE,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Darrell Daniels,ARI,TE,16,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jack Doyle,IND,TE,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Antony Auclair,HOU,TE,16,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jordan Akins,HOU,TE,16,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Eric Tomlinson,BAL,TE,16,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tony Poljan,BAL,TE,16,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Mitchell Wilcox,CIN,TE,16,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kyle Rudolph,NYG,TE,16,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tyree Jackson,PHI,TE,16,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jack Stoll,PHI,TE,16,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Chris Manhertz,JAX,TE,16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Luke Farrell,JAX,TE,16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Daniel Brown,NYJ,TE,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Trevon Wesco,NYJ,TE,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Lee Smith,ATL,TE,16,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Shane Zylstra,DET,TE,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jonnu Smith,NE,TE,16,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Giovanni Ricci,CAR,TE,16,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Stephen Sullivan,CAR,TE,16,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,O.J. Howard,TB,TE,16,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kendall Blanton,LAR,TE,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Brycen Hopkins,LAR,TE,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Luke Stocker,MIN,TE,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Chris Herndon,MIN,TE,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,J.P. Holtz,CHI,TE,16,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Colby Parkinson,SEA,TE,16,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Tyler Mabry,SEA,TE,16,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Nakia Griffin-Stewart,KC,TE,16,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Eric Saubert,DEN,TE,16,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Albert Okwuegbunam,DEN,TE,16,LV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Daniel Helm,LV,TE,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Nick Bowers,LV,TE,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jeremy Sprinkle,DAL,TE,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Sean McKeon,DAL,TE,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Sammis Reyes,WAS,TE,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Adam Shaheen,MIA,TE,16,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Hunter Long,MIA,TE,16,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Nick Vannett,NO,TE,16,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Colin Thompson,CAR,TE,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Ian Thomas,CAR,TE,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Giovanni Ricci,CAR,TE,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Pharaoh Brown,HOU,TE,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Antony Auclair,HOU,TE,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jimmy Graham,CHI,TE,3,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jesse James,CHI,TE,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,J.P. Holtz,CHI,TE,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,David Njoku,CLE,TE,3,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Jordan Franks,CLE,TE,3,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Harrison Bryant,CLE,TE,3,CHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Ricky Seals-Jones,WAS,TE,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,John Bates,WAS,TE,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Eric Tomlinson,BAL,TE,3,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Demetrius Harris,ARI,TE,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Darrell Daniels,ARI,TE,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Chris Manhertz,JAX,TE,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,C.J. Uzomah,CIN,TE,3,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Drew Sample,CIN,TE,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Mitchell Wilcox,CIN,TE,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Eric Ebron,PIT,TE,3,CIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
