Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1424,Kene Nwangwu,MIN,RB,17,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Andy Janovich,CLE,FB,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Demetric Felton Jr.,CLE,RB,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trey Edmunds,PIT,RB,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jonathan Ward,ARI,RB,8,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kylin Hill,GB,RB,8,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,John Kelly Jr.,CLE,RB,8,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,8,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,8,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,8,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Keith Smith,ATL,FB,8,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trenton Cannon,SF,RB,8,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trey Sermon,SF,RB,8,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trayveon Williams,CIN,RB,8,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jason Cabinda,DET,FB,8,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Marlon Mack,IND,RB,8,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Deon Jackson,IND,RB,8,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dontrell Hilliard,TEN,RB,8,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tory Carter,TEN,FB,8,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Mike Boone,DEN,RB,8,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,8,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kene Nwangwu,MIN,RB,8,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jerick McKinnon,KC,RB,8,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Michael Burton,KC,FB,8,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,8,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jake Funk,LAR,RB,5,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Keith Smith,ATL,FB,5,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dwayne Washington,NO,RB,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Alex Armah,NO,FB,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Devine Ozigbo,NO,RB,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jason Cabinda,DET,FB,5,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Godwin Igwebuike,DET,RB,5,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Malcolm Brown,MIA,RB,5,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Rodney Smith,CAR,RB,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Boston Scott,PHI,RB,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,5,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,5,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,5,DEN,4,0,0,0,1,0,0,0,0,0,0,0
1424,Khari Blasingame,TEN,FB,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Andy Janovich,CLE,FB,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,D'Ernest Johnson,CLE,RB,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Demetric Felton Jr.,CLE,RB,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Larry Rountree III,LAC,RB,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gabe Nabers,LAC,FB,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ryan Nall,CHI,RB,5,LV,0,0,0,0,0,0,0,0,0,0,0,0
1424,Alec Ingold,LV,FB,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Eno Benjamin,ARI,RB,5,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jonathan Ward,ARI,RB,5,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trenton Cannon,SF,RB,5,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,5,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nick Ralston,DAL,FB,5,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,5,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,5,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,5,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Ricard,BAL,FB,5,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Brian Hill,SF,RB,16,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Demetric Felton Jr.,CLE,RB,16,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Taylor,GB,RB,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Deon Jackson,IND,RB,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jaylen Samuels,HOU,RB,16,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Paul Quessenberry,HOU,FB,16,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Larry Rountree III,LAC,RB,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Darius Bradwell,LAC,RB,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gabe Nabers,LAC,FB,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nick Bawden,NYJ,FB,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ty Johnson,NYJ,RB,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Keith Smith,ATL,FB,16,DET,0,0,0,0,0,0,0,0,0,0,0,0
1424,Godwin Igwebuike,DET,RB,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,16,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kenjon Barner,TB,RB,16,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Buddy Howell,LAR,RB,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Wayne Gallman,MIN,RB,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Travis Homer,SEA,RB,16,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,16,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trey Edmunds,PIT,RB,16,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,16,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Mike Boone,DEN,RB,16,LV,0,0,0,0,0,0,0,0,0,0,0,0
1424,Sutton Smith,LV,FB,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Wendell Smallwood,WAS,RB,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jordan Scarlett,MIA,RB,16,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,13,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dwayne Washington,NO,RB,13,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Adam Prentice,NO,FB,13,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jason Cabinda,DET,FB,13,MIN,0,0,0,0,1,0,0,0,0,0,0,0
1424,Jake Bargas,MIN,FB,13,DET,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trayveon Williams,CIN,RB,13,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Joshua Kelley,LAC,RB,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Larry Rountree III,LAC,RB,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tavien Feaster,ARI,RB,13,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ryan Nall,CHI,RB,13,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ke'Shawn Vaughn,TB,RB,13,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Laird,MIA,RB,13,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Elijhaa Penny,NYG,RB,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nick Bawden,NYJ,FB,13,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Boston Scott,PHI,RB,13,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dare Ogunbowale,JAX,RB,13,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Sutton Smith,LV,FB,13,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,DeeJay Dallas,SEA,RB,13,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trenton Cannon,SF,RB,13,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jeff Wilson Jr.,SF,RB,13,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,JaMycal Hasty,SF,RB,13,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,13,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,13,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,13,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derrick Gore,KC,RB,13,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,13,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Mike Boone,DEN,RB,18,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Michael Burton,KC,FB,18,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Samaje Perine,CIN,RB,18,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Andy Janovich,CLE,FB,18,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nathan Cottrell,JAX,RB,18,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Royce Freeman,HOU,RB,18,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jordan Wilkins,TEN,RB,18,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,18,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,18,BAL,1,0,0,0,0,0,0,0,0,0,0,0
1424,Godwin Igwebuike,DET,RB,18,GB,0,0,0,0,1,0,0,0,0,0,0,0
1424,Elijhaa Penny,NYG,RB,18,WAS,0,0,0,0,2,0,0,0,0,0,0,0
1424,Alex Armah,WAS,FB,18,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Bonnafon,CAR,RB,18,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kenjon Barner,TB,RB,18,CAR,4,0,0,0,0,0,0,0,0,0,0,0
1424,Dwayne Washington,NO,RB,18,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,18,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,18,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Matt Breida,BUF,RB,18,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,18,NYJ,0,0,0,0,1,0,0,0,0,0,0,0
1424,Nick Bawden,NYJ,FB,18,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Josh Johnson,SEA,RB,18,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Buddy Howell,LAR,RB,18,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jake Funk,LAR,RB,18,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kyle Juszczyk,SF,FB,18,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jeff Wilson Jr.,SF,RB,18,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Peyton Barber,LV,RB,18,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Sutton Smith,LV,FB,18,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jaret Patterson,WAS,RB,2,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Matt Breida,BUF,RB,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,D'Ernest Johnson,CLE,RB,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Rex Burkhead,HOU,RB,2,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khalil Herbert,CHI,RB,2,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Samaje Perine,CIN,RB,2,CHI,0,0,0,0,1,0,0,0,0,0,0,0
1424,Jordan Wilkins,IND,RB,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jake Funk,LAR,RB,2,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Brandon Bolden,NE,RB,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,2,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dare Ogunbowale,JAX,RB,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Royce Freeman,CAR,RB,2,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dwayne Washington,NO,RB,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Alex Armah,NO,FB,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Boston Scott,PHI,RB,2,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Alec Ingold,LV,FB,2,PIT,0,0,0,0,1,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,2,LV,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,2,LV,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,2,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jonathan Ward,ARI,RB,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ameer Abdullah,MIN,RB,2,ARI,0,0,0,0,1,0,0,0,0,0,0,0
1424,C.J. Ham,MIN,FB,2,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,DeeJay Dallas,SEA,RB,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khari Blasingame,TEN,FB,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Mekhi Sargent,TEN,RB,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gabe Nabers,LAC,FB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Godwin Igwebuike,DET,RB,2,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derrick Gore,KC,RB,15,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,15,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Deon Jackson,IND,RB,15,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,JaQuan Hardy,DAL,RB,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Elijhaa Penny,NYG,RB,15,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,15,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,15,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,15,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Bonnafon,CAR,RB,15,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nick Bawden,NYJ,FB,15,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nathan Cottrell,JAX,RB,15,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,15,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,15,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Benny Snell Jr.,PIT,RB,15,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khari Blasingame,TEN,FB,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Keith Smith,ATL,FB,15,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,15,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Brian Hill,SF,RB,15,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Chris Evans,CIN,RB,15,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,15,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ty'Son Williams,BAL,RB,15,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Taylor,GB,RB,15,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dwayne Washington,NO,RB,15,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tony Jones Jr.,NO,RB,15,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Adam Prentice,NO,FB,15,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Andy Janovich,CLE,FB,15,LV,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jalen Richard,LV,RB,15,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,John Kelly Jr.,CLE,RB,15,LV,0,0,0,0,0,0,0,0,0,0,0,0
1424,Sutton Smith,LV,FB,15,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damien Williams,CHI,RB,15,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Wayne Gallman,MIN,RB,15,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Boston Scott,PHI,RB,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kenneth Gainwell,PHI,RB,15,WAS,0,0,0,0,1,0,0,0,0,0,0,0
1424,Alex Armah,WAS,FB,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Mekhi Sargent,LAR,RB,15,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jake Funk,LAR,RB,15,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Josh Johnson,SEA,RB,15,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Deon Jackson,IND,RB,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,La'Mical Perine,NYJ,RB,9,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Keith Smith,ATL,FB,9,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Qadree Ollison,ATL,RB,9,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dwayne Washington,NO,RB,9,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Andy Janovich,CLE,FB,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,John Kelly Jr.,CLE,RB,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Mike Boone,DEN,RB,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ty'Son Williams,BAL,RB,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Devine Ozigbo,JAX,RB,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Laird,MIA,RB,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Taylor,GB,RB,9,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Michael Burton,KC,FB,9,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trenton Cannon,SF,RB,9,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Buddy Howell,LAR,RB,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ryan Nall,CHI,RB,9,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,1,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Boston Scott,PHI,RB,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Chris Evans,CIN,RB,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Royce Freeman,CAR,RB,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jonathan Ward,ARI,RB,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khari Blasingame,TEN,FB,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dare Ogunbowale,JAX,RB,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jason Cabinda,DET,FB,1,SF,0,0,0,0,1,0,0,0,0,0,0,0
1424,Godwin Igwebuike,DET,RB,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Benny Snell Jr.,PIT,RB,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jordan Wilkins,IND,RB,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Travis Homer,SEA,RB,1,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Elijhaa Penny,NYG,RB,1,DEN,0,0,0,0,1,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Andy Janovich,CLE,FB,1,KC,0,0,0,0,1,0,0,0,0,0,0,0
1424,D'Ernest Johnson,CLE,RB,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Demetric Felton Jr.,CLE,RB,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jerick McKinnon,KC,RB,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dwayne Washington,NO,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khalil Herbert,CHI,RB,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jake Funk,LAR,RB,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Chris Evans,CIN,RB,4,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Elijhaa Penny,NYG,RB,4,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,4,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,4,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,4,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nick Ralston,DAL,FB,4,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jerick McKinnon,KC,RB,4,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Boston Scott,PHI,RB,4,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jordan Wilkins,IND,RB,4,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jason Cabinda,DET,FB,4,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Godwin Igwebuike,DET,RB,4,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khari Blasingame,TEN,FB,4,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tory Carter,TEN,FB,4,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,D'Ernest Johnson,CLE,RB,4,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,DeeJay Dallas,SEA,RB,4,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jonathan Ward,ARI,RB,4,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Buddy Howell,LAR,RB,4,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jake Funk,LAR,RB,4,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,4,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kylin Hill,GB,RB,4,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,4,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,4,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Benny Snell Jr.,PIT,RB,4,GB,1,0,0,0,1,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,4,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ke'Shawn Vaughn,TB,RB,4,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gabe Nabers,LAC,FB,4,LV,0,0,0,0,0,0,0,0,0,0,0,0
1424,Peyton Barber,LV,RB,4,LAC,1,0,0,0,0,0,0,0,0,0,0,0
1424,Alec Ingold,LV,FB,4,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Scottie Phillips,HOU,RB,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damien Williams,CHI,RB,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khalil Herbert,CHI,RB,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Andy Janovich,CLE,FB,3,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,3,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,3,WAS,0,0,0,0,1,0,0,0,0,0,0,0
