Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1306,Kenneth Gainwell,PHI,RB,3,WAS,3,6,2,0,0,0,0,0,0,0,0.6,0.6
1306,Jonathan Williams,WAS,RB,3,PHI,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1306,Boston Scott,PHI,RB,17,NO,2,6,3,0,1,0,0,0,0,0,0.6,0.6
1306,Kyren Williams,LAR,RB,17,LAC,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1306,Ty Johnson,NYJ,RB,8,NE,2,6,3,0,2,0,0,0,0,0,0.6,0.6
1306,Patrick Taylor,GB,RB,13,CHI,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1306,Snoop Conner,JAX,RB,13,DET,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1306,Zamir White,LV,RB,13,LAC,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1306,Deon Jackson,IND,RB,13,DAL,2,6,3,0,1,0,0,0,0,0,0.6,0.6
1306,Zack Moss,BUF,RB,4,BAL,3,6,2,0,0,0,0,0,0,0,0.6,0.6
1322,Patrick Ricard,BAL,FB,2,MIA,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1322,D'Onta Foreman,CAR,RB,1,CLE,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1322,Boston Scott,PHI,RB,9,HOU,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1322,Brandon Bolden,LV,RB,9,JAX,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1322,Snoop Conner,JAX,RB,16,NYJ,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1322,Adam Prentice,NO,FB,16,CLE,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1322,Keaontay Ingram,ARI,RB,12,LAC,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1322,Kenyan Drake,BAL,RB,7,CLE,11,5,0.5,0,1,0,0,0,0,0,0.5,0.5
1322,JaMycal Hasty,JAX,RB,18,TEN,3,5,1.7,0,1,0,0,0,0,0,0.5,0.5
1322,Tyrion Davis-Price,SF,RB,17,LV,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1322,Derek Watt,PIT,FB,10,NO,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1322,Keaontay Ingram,ARI,RB,10,LAR,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1322,Boston Scott,PHI,RB,10,WAS,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1322,Pierre Strong Jr.,NE,RB,6,CLE,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1322,Kevin Harris,NE,RB,6,CLE,3,5,1.7,0,0,0,0,0,0,0,0.5,0.5
1337,Mike Davis,BAL,RB,2,MIA,5,4,0.8,0,0,0,0,0,0,0,0.4,0.4
1337,DeeJay Dallas,SEA,RB,9,ARI,1,4,4,0,0,0,0,0,1,0,0.4,0.4
1337,Ke'Shawn Vaughn,TB,RB,9,LAR,2,4,2,0,1,0,0,0,0,0,0.4,0.4
1337,Ronald Jones,KC,RB,16,SEA,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1337,Jordan Wilkins,IND,RB,16,LAC,1,4,4,0,1,0,0,0,0,0,0.4,0.4
1337,Patrick Ricard,BAL,FB,11,CAR,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1337,Ty Johnson,NYJ,RB,11,NE,4,4,1,0,1,0,0,0,0,0,0.4,0.4
1337,Kyle Juszczyk,SF,FB,11,ARI,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1337,J.D. McKissic,WAS,RB,7,GB,1,4,4,0,2,0,0,0,0,0,0.4,0.4
1337,Avery Williams,ATL,RB,7,CIN,1,4,4,0,1,0,0,0,0,0,0.4,0.4
1337,Dontrell Hilliard,TEN,RB,7,IND,1,4,4,0,2,0,0,0,0,0,0.4,0.4
1337,Tyrion Davis-Price,SF,RB,7,KC,2,4,2,0,2,0,0,0,0,0,0.4,0.4
1337,Zamir White,LV,RB,15,NE,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1337,Benny Snell Jr.,PIT,RB,14,BAL,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1337,Zamir White,LV,RB,18,KC,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1337,Duke Johnson,BUF,RB,10,MIN,2,4,2,0,0,0,0,0,1,0,0.4,0.4
1337,Zack Moss,IND,RB,10,LV,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1337,Jason Cabinda,DET,FB,13,JAX,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1337,Ameer Abdullah,LV,RB,13,LAC,1,4,4,0,1,0,0,0,0,0,0.4,0.4
1356,Caleb Huntley,ATL,RB,2,LAR,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Chuba Hubbard,CAR,RB,1,CLE,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Cam Akers,LAR,RB,9,TB,5,3,0.6,0,0,0,0,0,0,0,0.3,0.3
1356,Kevin Harris,NE,RB,16,CIN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Nyheim Hines,BUF,RB,12,DET,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Justice Hill,BAL,RB,12,JAX,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Travis Etienne Jr.,JAX,RB,12,BAL,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1356,Zander Horvath,LAC,FB,11,KC,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Deon Jackson,IND,RB,7,TEN,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1356,Snoop Conner,JAX,RB,15,DAL,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Zander Horvath,LAC,FB,5,CLE,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1356,Mike Davis,BAL,RB,5,CIN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Eno Benjamin,NO,RB,18,CAR,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1356,Matt Breida,NYG,RB,3,DAL,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Ronald Jones,KC,RB,17,DEN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Derek Watt,PIT,FB,17,BAL,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Devin Singletary,BUF,RB,17,CIN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Isaiah Spiller,LAC,RB,10,SF,4,3,0.8,0,0,0,0,0,0,0,0.3,0.3
1356,Tevin Coleman,SF,RB,6,ATL,4,3,0.8,0,0,0,0,0,0,0,0.3,0.3
1356,C.J. Ham,MIN,FB,6,MIA,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Alexander Mattison,MIN,RB,6,MIA,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1356,Jerome Ford,CLE,RB,13,HOU,3,3,1,0,0,0,0,0,0,0,0.3,0.3
1356,Jeff Wilson Jr.,MIA,RB,13,SF,1,3,3,0,2,0,0,0,0,0,0.3,0.3
1356,Trayveon Williams,CIN,RB,13,KC,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1380,Derek Watt,PIT,FB,2,NE,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Zamir White,LV,RB,2,ARI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Damien Williams,ATL,RB,1,NO,2,2,1,0,0,0,0,0,0,0,0.2,0.2
1380,Travis Homer,SEA,RB,1,DEN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Phillip Lindsay,IND,RB,9,NE,1,2,2,0,1,0,0,0,0,0,0.2,0.2
1380,Keaontay Ingram,ARI,RB,9,SEA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Keaontay Ingram,ARI,RB,16,TB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Kenyan Drake,BAL,RB,12,JAX,2,2,1,0,1,0,0,0,0,0,0.2,0.2
1380,Zack Moss,IND,RB,12,PIT,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Justin Jackson,DET,RB,7,DAL,3,2,0.7,0,0,0,0,0,0,0,0.2,0.2
1380,Zamir White,LV,RB,7,HOU,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Derek Watt,PIT,FB,15,CAR,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Caleb Huntley,ATL,RB,15,NO,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Devine Ozigbo,DEN,RB,15,ARI,2,2,1,0,0,0,0,0,0,0,0.2,0.2
1380,Devine Ozigbo,DEN,RB,5,IND,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,D'Onta Foreman,CAR,RB,5,SF,2,2,1,0,0,0,0,0,0,0,0.2,0.2
1380,Patrick Ricard,BAL,FB,14,PIT,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Michael Burton,KC,FB,3,IND,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Gus Edwards,BAL,RB,17,PIT,3,2,0.7,0,0,0,0,0,0,0,0.2,0.2
1380,Salvon Ahmed,MIA,RB,8,DET,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Sony Michel,LAC,RB,10,SF,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Jaylen Warren,PIT,RB,6,TB,2,2,1,0,0,0,0,0,0,0,0.2,0.2
1380,Adam Prentice,NO,FB,13,TB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,D'Onta Foreman,CAR,RB,4,ARI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,David Johnson,NO,RB,15,ATL,4,12,3,0,0,0,0,0,1,1,0.2,0.2
1405,Rachaad White,TB,RB,2,NO,2,1,0.5,0,2,0,0,0,0,0,0.1,0.1
1405,Sony Michel,LAC,RB,11,KC,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1405,Alexander Mattison,MIN,RB,15,IND,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
1405,Chase Edmonds,MIA,RB,5,NYJ,1,1,1,0,2,0,0,0,0,0,0.1,0.1
1405,Eno Benjamin,HOU,RB,14,DAL,3,1,0.3,0,0,0,0,0,0,0,0.1,0.1
1405,Salvon Ahmed,MIA,RB,14,LAC,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1405,Keaontay Ingram,ARI,RB,14,NE,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1405,Raheem Blackshear,CAR,RB,18,NO,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1405,Raheem Blackshear,CAR,RB,8,ATL,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
1405,Jordan Howard,NO,RB,10,PIT,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1405,DeeJay Dallas,SEA,RB,6,ARI,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
1405,Jonathan Williams,WAS,RB,13,NYG,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1417,Pierre Strong Jr.,NE,RB,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,JaMycal Hasty,JAX,RB,2,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,Justin Jackson,DET,RB,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Williams,WAS,RB,2,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jerome Ford,CLE,RB,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Giovani Bernard,TB,RB,2,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Salvon Ahmed,MIA,RB,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Antonio Williams,NYG,RB,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jake Funk,LAR,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jordan Mason,SF,RB,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Ward,ARI,RB,2,LV,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jakob Johnson,LV,FB,2,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Chris Evans,CIN,RB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Rico Dowdle,DAL,RB,2,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Mike Boone,DEN,RB,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dare Ogunbowale,HOU,RB,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,2,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,2,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Taylor,GB,RB,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trenton Cannon,TEN,RB,2,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tory Carter,TEN,FB,2,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,C.J. Ham,MIN,FB,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Reggie Gilliam,BUF,FB,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Cam Akers,LAR,RB,1,BUF,3,0,0,0,0,0,0,0,0,0,0,0
1417,Jake Funk,LAR,RB,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kyren Williams,LAR,RB,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Chris Evans,CIN,RB,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Derek Watt,PIT,FB,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Myles Gaskin,MIA,RB,1,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,JaMycal Hasty,JAX,RB,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Williams,WAS,RB,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Justin Jackson,DET,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Craig Reynolds,DET,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dare Ogunbowale,HOU,RB,1,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,Deon Jackson,IND,RB,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,1,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tony Jones Jr.,NO,RB,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Adam Prentice,NO,FB,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Demetric Felton Jr.,CLE,RB,1,CAR,0,0,0,0,1,0,0,0,1,0,0,0
1417,Jerome Ford,CLE,RB,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kyle Juszczyk,SF,FB,1,CHI,0,0,0,0,2,0,0,0,0,0,0,0
1417,Jordan Mason,SF,RB,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ty Johnson,NYJ,RB,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Darrel Williams,ARI,RB,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Ward,ARI,RB,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ameer Abdullah,LV,RB,1,LAC,0,0,0,0,1,0,0,0,0,0,0,0
1417,Zamir White,LV,RB,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Gary Brightwell,NYG,RB,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trenton Cannon,TEN,RB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tory Carter,TEN,FB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,Hassan Haskins,TEN,RB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,Rico Dowdle,DAL,RB,1,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Giovani Bernard,TB,RB,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,DeeJay Dallas,SEA,RB,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dare Ogunbowale,HOU,RB,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,9,PHI,0,0,0,0,1,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,9,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Zander Horvath,LAC,FB,9,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Snoop Conner,JAX,RB,9,LV,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jakob Johnson,LV,FB,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pierre Strong Jr.,NE,RB,9,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,C.J. Ham,MIN,FB,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Williams,WAS,RB,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alex Armah,WAS,FB,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Chris Evans,CIN,RB,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Craig Reynolds,DET,RB,9,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alec Ingold,MIA,FB,9,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Salvon Ahmed,MIA,RB,9,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Nyheim Hines,BUF,RB,9,NYJ,0,0,0,0,1,0,0,0,0,0,0,0
1417,Reggie Gilliam,BUF,FB,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ronnie Rivers,LAR,RB,9,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jordan Howard,NO,RB,9,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,16,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trayveon Williams,CIN,RB,16,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Damien Harris,NE,RB,16,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,16,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,16,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Darrynton Evans,CHI,RB,16,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,16,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,16,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Ricard,BAL,FB,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,16,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jerome Ford,CLE,RB,16,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Eno Benjamin,NO,RB,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,16,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Godwin Igwebuike,SEA,RB,16,KC,0,0,0,0,0,0,0,0,1,0,0,0
1417,Travis Homer,SEA,RB,16,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Ward,TEN,RB,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Julius Chestnut,TEN,RB,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kyle Juszczyk,SF,FB,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jordan Mason,SF,RB,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Malik Davis,DAL,RB,16,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Boston Scott,PHI,RB,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brandon Bolden,LV,RB,16,PIT,1,0,0,0,0,0,0,0,0,0,0,0
1417,Jakob Johnson,LV,FB,16,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brittain Brown,LV,RB,16,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Derek Watt,PIT,FB,16,LV,1,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,16,LV,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alec Ingold,MIA,FB,16,GB,0,0,0,0,2,0,0,0,0,0,0,0
1417,Salvon Ahmed,MIA,RB,16,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ronnie Rivers,LAR,RB,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Corey Clement,ARI,RB,16,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Giovani Bernard,TB,RB,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Larry Rountree III,LAC,RB,16,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,Zander Horvath,LAC,FB,16,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,12,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Reggie Gilliam,BUF,FB,12,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jason Cabinda,DET,FB,12,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Malik Davis,DAL,RB,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,C.J. Ham,MIN,FB,12,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pierre Strong Jr.,NE,RB,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Avery Williams,ATL,RB,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Chris Evans,CIN,RB,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tory Carter,TEN,FB,12,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Hassan Haskins,TEN,RB,12,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,12,NYJ,0,0,0,0,1,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,12,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,12,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,12,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jerome Ford,CLE,RB,12,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Zander Horvath,LAC,FB,12,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brandon Bolden,LV,RB,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jakob Johnson,LV,FB,12,SEA,0,0,0,0,1,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,12,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ronnie Rivers,LAR,RB,12,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dwayne Washington,NO,RB,12,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Adam Prentice,NO,FB,12,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Taylor,GB,RB,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Deon Jackson,IND,RB,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Taylor,GB,RB,11,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tory Carter,TEN,FB,11,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Hassan Haskins,TEN,RB,11,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,11,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Darrynton Evans,CHI,RB,11,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kenneth Gainwell,PHI,RB,11,IND,1,0,0,0,0,0,0,0,0,0,0,0
1417,Rex Burkhead,HOU,RB,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Williams,WAS,RB,11,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jason Cabinda,DET,FB,11,NYG,0,0,0,0,2,0,0,0,0,0,0,0
1417,Gary Brightwell,NYG,RB,11,DET,0,0,0,0,0,0,0,0,1,0,0,0
1417,Taiwan Jones,BUF,RB,11,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Reggie Gilliam,BUF,FB,11,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,11,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jerome Ford,CLE,RB,11,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dwayne Washington,NO,RB,11,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Adam Prentice,NO,FB,11,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pierre Strong Jr.,NE,RB,11,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brittain Brown,LV,RB,11,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,C.J. Ham,MIN,FB,11,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Derek Watt,PIT,FB,11,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,11,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,11,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Corey Clement,ARI,RB,11,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Corey Clement,ARI,RB,7,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dwayne Washington,NO,RB,7,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Malik Davis,DAL,RB,7,DET,0,0,0,0,0,0,0,0,0,0,0,0
